"REF_DATE","GEO","DGUID","Economic family type","Household food security status","Statistics","UOM","UOM_ID","SCALAR_FACTOR","SCALAR_ID","VECTOR","COORDINATE","VALUE","STATUS","SYMBOL","TERMINATED","DECIMALS"
"2021","Alberta","2016A000248","Non-elderly females not in an economic family","Food insecure, moderate or severe","Number of persons","Number","223","thousands","3","v1288005532","12.20.3.1","46","D","","","0"
"2021","Alberta","2016A000248","Non-elderly females not in an economic family","Food insecure, moderate or severe","Percentage of persons","Percent","239","units","0","v1288005533","12.20.3.2","22.6","D","","","1"
"2021","Alberta","2016A000248","Non-elderly females not in an economic family","Food insecure, moderate","Number of persons","Number","223","thousands","3","v1288005534","12.20.4.1","25","E","","","0"
"2021","Alberta","2016A000248","Non-elderly females not in an economic family","Food insecure, moderate","Percentage of persons","Percent","239","units","0","v1288005535","12.20.4.2","12.3","E","","","1"
"2021","Alberta","2016A000248","Non-elderly females not in an economic family","Food insecure, severe","Number of persons","Number","223","thousands","3","v1288005536","12.20.5.1","21","E","","","0"
"2021","Alberta","2016A000248","Non-elderly females not in an economic family","Food insecure, severe","Percentage of persons","Percent","239","units","0","v1288005537","12.20.5.2","10.3","E","","","1"
"2021","British Columbia","2016A000259","All persons","Food secure","Number of persons","Number","223","thousands","3","v1288005538","13.1.1.1","4250","A","","","0"
"2021","British Columbia","2016A000259","All persons","Food secure","Percentage of persons","Percent","239","units","0","v1288005539","13.1.1.2","83.2","A","","","1"
"2021","British Columbia","2016A000259","All persons","Food insecure","Number of persons","Number","223","thousands","3","v1529611752","13.1.6.1","857","C","","","0"
"2021","British Columbia","2016A000259","All persons","Food insecure","Percentage of persons","Percent","239","units","0","v1529611753","13.1.6.2","16.8","C","","","1"
"2021","British Columbia","2016A000259","All persons","Food insecure, marginal","Number of persons","Number","223","thousands","3","v1288005540","13.1.2.1","265","D","","","0"
"2021","British Columbia","2016A000259","All persons","Food insecure, marginal","Percentage of persons","Percent","239","units","0","v1288005541","13.1.2.2","5.2","D","","","1"
"2021","British Columbia","2016A000259","All persons","Food insecure, moderate or severe","Number of persons","Number","223","thousands","3","v1288005542","13.1.3.1","593","C","","","0"
"2021","British Columbia","2016A000259","All persons","Food insecure, moderate or severe","Percentage of persons","Percent","239","units","0","v1288005543","13.1.3.2","11.6","C","","","1"
"2021","British Columbia","2016A000259","All persons","Food insecure, moderate","Number of persons","Number","223","thousands","3","v1288005544","13.1.4.1","414","D","","","0"
"2021","British Columbia","2016A000259","All persons","Food insecure, moderate","Percentage of persons","Percent","239","units","0","v1288005545","13.1.4.2","8.1","D","","","1"
"2021","British Columbia","2016A000259","All persons","Food insecure, severe","Number of persons","Number","223","thousands","3","v1288005546","13.1.5.1","179","D","","","0"
"2021","British Columbia","2016A000259","All persons","Food insecure, severe","Percentage of persons","Percent","239","units","0","v1288005547","13.1.5.2","3.5","D","","","1"
"2021","British Columbia","2016A000259","Persons in economic families","Food secure","Number of persons","Number","223","thousands","3","v1288005548","13.2.1.1","3484","A","","","0"
"2021","British Columbia","2016A000259","Persons in economic families","Food secure","Percentage of persons","Percent","239","units","0","v1288005549","13.2.1.2","84.1","A","","","1"
"2021","British Columbia","2016A000259","Persons in economic families","Food insecure","Number of persons","Number","223","thousands","3","v1529611754","13.2.6.1","659","C","","","0"
"2021","British Columbia","2016A000259","Persons in economic families","Food insecure","Percentage of persons","Percent","239","units","0","v1529611755","13.2.6.2","15.9","C","","","1"
"2021","British Columbia","2016A000259","Persons in economic families","Food insecure, marginal","Number of persons","Number","223","thousands","3","v1288005550","13.2.2.1","209","D","","","0"
"2021","British Columbia","2016A000259","Persons in economic families","Food insecure, marginal","Percentage of persons","Percent","239","units","0","v1288005551","13.2.2.2","5.0","D","","","1"
"2021","British Columbia","2016A000259","Persons in economic families","Food insecure, moderate or severe","Number of persons","Number","223","thousands","3","v1288005552","13.2.3.1","450","C","","","0"
"2021","British Columbia","2016A000259","Persons in economic families","Food insecure, moderate or severe","Percentage of persons","Percent","239","units","0","v1288005553","13.2.3.2","10.9","C","","","1"
"2021","British Columbia","2016A000259","Persons in economic families","Food insecure, moderate","Number of persons","Number","223","thousands","3","v1288005554","13.2.4.1","343","D","","","0"
"2021","British Columbia","2016A000259","Persons in economic families","Food insecure, moderate","Percentage of persons","Percent","239","units","0","v1288005555","13.2.4.2","8.3","D","","","1"
"2021","British Columbia","2016A000259","Persons in economic families","Food insecure, severe","Number of persons","Number","223","thousands","3","v1288005556","13.2.5.1","106","D","","","0"
"2021","British Columbia","2016A000259","Persons in economic families","Food insecure, severe","Percentage of persons","Percent","239","units","0","v1288005557","13.2.5.2","2.6","D","","","1"
"2021","British Columbia","2016A000259","Persons in elderly families","Food secure","Number of persons","Number","223","thousands","3","v1288005558","13.3.1.1","621","B","","","0"
"2021","British Columbia","2016A000259","Persons in elderly families","Food secure","Percentage of persons","Percent","239","units","0","v1288005559","13.3.1.2","92.8","A","","","1"
"2021","British Columbia","2016A000259","Persons in elderly families","Food insecure","Number of persons","Number","223","thousands","3","v1529611756","13.3.6.1","48","E","","","0"
"2021","British Columbia","2016A000259","Persons in elderly families","Food insecure","Percentage of persons","Percent","239","units","0","v1529611757","13.3.6.2","7.2","D","","","1"
"2021","British Columbia","2016A000259","Persons in elderly families","Food insecure, marginal","Number of persons","Number","223","thousands","3","v1288005560","13.3.2.1","20","E","","","0"
"2021","British Columbia","2016A000259","Persons in elderly families","Food insecure, marginal","Percentage of persons","Percent","239","units","0","v1288005561","13.3.2.2","3.0","E","","","1"
"2021","British Columbia","2016A000259","Persons in elderly families","Food insecure, moderate or severe","Number of persons","Number","223","thousands","3","v1288005562","13.3.3.1","28","E","","","0"
"2021","British Columbia","2016A000259","Persons in elderly families","Food insecure, moderate or severe","Percentage of persons","Percent","239","units","0","v1288005563","13.3.3.2","4.2","E","","","1"
"2021","British Columbia","2016A000259","Persons in elderly families","Food insecure, moderate","Number of persons","Number","223","thousands","3","v1288005564","13.3.4.1","22","E","","","0"
"2021","British Columbia","2016A000259","Persons in elderly families","Food insecure, moderate","Percentage of persons","Percent","239","units","0","v1288005565","13.3.4.2","3.3","E","","","1"
"2021","British Columbia","2016A000259","Persons in elderly families","Food insecure, severe","Number of persons","Number","223","thousands","3","v1288005566","13.3.5.1","","F","","","0"
"2021","British Columbia","2016A000259","Persons in elderly families","Food insecure, severe","Percentage of persons","Percent","239","units","0","v1288005567","13.3.5.2","","F","","","1"
"2021","British Columbia","2016A000259","Persons in elderly couples","Food secure","Number of persons","Number","223","thousands","3","v1288005568","13.4.1.1","450","B","","","0"
"2021","British Columbia","2016A000259","Persons in elderly couples","Food secure","Percentage of persons","Percent","239","units","0","v1288005569","13.4.1.2","94.7","A","","","1"
"2021","British Columbia","2016A000259","Persons in elderly couples","Food insecure","Number of persons","Number","223","thousands","3","v1529611758","13.4.6.1","25","E","","","0"
"2021","British Columbia","2016A000259","Persons in elderly couples","Food insecure","Percentage of persons","Percent","239","units","0","v1529611759","13.4.6.2","5.3","E","","","1"
"2021","British Columbia","2016A000259","Persons in elderly couples","Food insecure, marginal","Number of persons","Number","223","thousands","3","v1288005570","13.4.2.1","11","E","","","0"
"2021","British Columbia","2016A000259","Persons in elderly couples","Food insecure, marginal","Percentage of persons","Percent","239","units","0","v1288005571","13.4.2.2","2.3","E","","","1"
"2021","British Columbia","2016A000259","Persons in elderly couples","Food insecure, moderate or severe","Number of persons","Number","223","thousands","3","v1288005572","13.4.3.1","14","E","","","0"
"2021","British Columbia","2016A000259","Persons in elderly couples","Food insecure, moderate or severe","Percentage of persons","Percent","239","units","0","v1288005573","13.4.3.2","3.0","E","","","1"
"2021","British Columbia","2016A000259","Persons in elderly couples","Food insecure, moderate","Number of persons","Number","223","thousands","3","v1288005574","13.4.4.1","11","E","","","0"
"2021","British Columbia","2016A000259","Persons in elderly couples","Food insecure, moderate","Percentage of persons","Percent","239","units","0","v1288005575","13.4.4.2","2.3","E","","","1"
"2021","British Columbia","2016A000259","Persons in elderly couples","Food insecure, severe","Number of persons","Number","223","thousands","3","v1288005576","13.4.5.1","","F","","","0"
"2021","British Columbia","2016A000259","Persons in elderly couples","Food insecure, severe","Percentage of persons","Percent","239","units","0","v1288005577","13.4.5.2","","F","","","1"
"2021","British Columbia","2016A000259","Persons in other elderly families","Food secure","Number of persons","Number","223","thousands","3","v1288005578","13.5.1.1","171","D","","","0"
"2021","British Columbia","2016A000259","Persons in other elderly families","Food secure","Percentage of persons","Percent","239","units","0","v1288005579","13.5.1.2","88.2","B","","","1"
"2021","British Columbia","2016A000259","Persons in other elderly families","Food insecure","Number of persons","Number","223","thousands","3","v1529611760","13.5.6.1","23","E","","","0"
"2021","British Columbia","2016A000259","Persons in other elderly families","Food insecure","Percentage of persons","Percent","239","units","0","v1529611761","13.5.6.2","11.8","E","","","1"
"2021","British Columbia","2016A000259","Persons in other elderly families","Food insecure, marginal","Number of persons","Number","223","thousands","3","v1288005580","13.5.2.1","","F","","","0"
"2021","British Columbia","2016A000259","Persons in other elderly families","Food insecure, marginal","Percentage of persons","Percent","239","units","0","v1288005581","13.5.2.2","","F","","","1"
"2021","British Columbia","2016A000259","Persons in other elderly families","Food insecure, moderate or severe","Number of persons","Number","223","thousands","3","v1288005582","13.5.3.1","14","E","","","0"
"2021","British Columbia","2016A000259","Persons in other elderly families","Food insecure, moderate or severe","Percentage of persons","Percent","239","units","0","v1288005583","13.5.3.2","7.1","E","","","1"
"2021","British Columbia","2016A000259","Persons in other elderly families","Food insecure, moderate","Number of persons","Number","223","thousands","3","v1288005584","13.5.4.1","","F","","","0"
"2021","British Columbia","2016A000259","Persons in other elderly families","Food insecure, moderate","Percentage of persons","Percent","239","units","0","v1288005585","13.5.4.2","","F","","","1"
"2021","British Columbia","2016A000259","Persons in other elderly families","Food insecure, severe","Number of persons","Number","223","thousands","3","v1288005586","13.5.5.1","","F","","","0"
"2021","British Columbia","2016A000259","Persons in other elderly families","Food insecure, severe","Percentage of persons","Percent","239","units","0","v1288005587","13.5.5.2","","F","","","1"
"2021","British Columbia","2016A000259","Persons in non-elderly families","Food secure","Number of persons","Number","223","thousands","3","v1288005588","13.6.1.1","2863","A","","","0"
"2021","British Columbia","2016A000259","Persons in non-elderly families","Food secure","Percentage of persons","Percent","239","units","0","v1288005589","13.6.1.2","82.4","A","","","1"
"2021","British Columbia","2016A000259","Persons in non-elderly families","Food insecure","Number of persons","Number","223","thousands","3","v1529611762","13.6.6.1","610","C","","","0"
"2021","British Columbia","2016A000259","Persons in non-elderly families","Food insecure","Percentage of persons","Percent","239","units","0","v1529611763","13.6.6.2","17.6","C","","","1"
"2021","British Columbia","2016A000259","Persons in non-elderly families","Food insecure, marginal","Number of persons","Number","223","thousands","3","v1288005590","13.6.2.1","189","D","","","0"
"2021","British Columbia","2016A000259","Persons in non-elderly families","Food insecure, marginal","Percentage of persons","Percent","239","units","0","v1288005591","13.6.2.2","5.4","D","","","1"
"2021","British Columbia","2016A000259","Persons in non-elderly families","Food insecure, moderate or severe","Number of persons","Number","223","thousands","3","v1288005592","13.6.3.1","422","D","","","0"
"2021","British Columbia","2016A000259","Persons in non-elderly families","Food insecure, moderate or severe","Percentage of persons","Percent","239","units","0","v1288005593","13.6.3.2","12.1","D","","","1"
"2021","British Columbia","2016A000259","Persons in non-elderly families","Food insecure, moderate","Number of persons","Number","223","thousands","3","v1288005594","13.6.4.1","321","D","","","0"
"2021","British Columbia","2016A000259","Persons in non-elderly families","Food insecure, moderate","Percentage of persons","Percent","239","units","0","v1288005595","13.6.4.2","9.2","D","","","1"
"2021","British Columbia","2016A000259","Persons in non-elderly families","Food insecure, severe","Number of persons","Number","223","thousands","3","v1288005596","13.6.5.1","101","D","","","0"
"2021","British Columbia","2016A000259","Persons in non-elderly families","Food insecure, severe","Percentage of persons","Percent","239","units","0","v1288005597","13.6.5.2","2.9","D","","","1"
"2021","British Columbia","2016A000259","Persons in couples","Food secure","Number of persons","Number","223","thousands","3","v1288005598","13.7.1.1","586","B","","","0"
"2021","British Columbia","2016A000259","Persons in couples","Food secure","Percentage of persons","Percent","239","units","0","v1288005599","13.7.1.2","89.2","A","","","1"
"2021","British Columbia","2016A000259","Persons in couples","Food insecure","Number of persons","Number","223","thousands","3","v1529611764","13.7.6.1","71","D","","","0"
"2021","British Columbia","2016A000259","Persons in couples","Food insecure","Percentage of persons","Percent","239","units","0","v1529611765","13.7.6.2","10.8","D","","","1"
"2021","British Columbia","2016A000259","Persons in couples","Food insecure, marginal","Number of persons","Number","223","thousands","3","v1288005600","13.7.2.1","22","E","","","0"
"2021","British Columbia","2016A000259","Persons in couples","Food insecure, marginal","Percentage of persons","Percent","239","units","0","v1288005601","13.7.2.2","3.3","E","","","1"
"2021","British Columbia","2016A000259","Persons in couples","Food insecure, moderate or severe","Number of persons","Number","223","thousands","3","v1288005602","13.7.3.1","49","E","","","0"
"2021","British Columbia","2016A000259","Persons in couples","Food insecure, moderate or severe","Percentage of persons","Percent","239","units","0","v1288005603","13.7.3.2","7.5","E","","","1"
"2021","British Columbia","2016A000259","Persons in couples","Food insecure, moderate","Number of persons","Number","223","thousands","3","v1288005604","13.7.4.1","30","E","","","0"
"2021","British Columbia","2016A000259","Persons in couples","Food insecure, moderate","Percentage of persons","Percent","239","units","0","v1288005605","13.7.4.2","4.6","E","","","1"
"2021","British Columbia","2016A000259","Persons in couples","Food insecure, severe","Number of persons","Number","223","thousands","3","v1288005606","13.7.5.1","19","E","","","0"
"2021","British Columbia","2016A000259","Persons in couples","Food insecure, severe","Percentage of persons","Percent","239","units","0","v1288005607","13.7.5.2","2.9","E","","","1"
"2021","British Columbia","2016A000259","Persons in couple families with children","Food secure","Number of persons","Number","223","thousands","3","v1288005608","13.8.1.1","1349","B","","","0"
"2021","British Columbia","2016A000259","Persons in couple families with children","Food secure","Percentage of persons","Percent","239","units","0","v1288005609","13.8.1.2","80.8","B","","","1"
"2021","British Columbia","2016A000259","Persons in couple families with children","Food insecure","Number of persons","Number","223","thousands","3","v1529611766","13.8.6.1","321","D","","","0"
"2021","British Columbia","2016A000259","Persons in couple families with children","Food insecure","Percentage of persons","Percent","239","units","0","v1529611767","13.8.6.2","19.2","D","","","1"
"2021","British Columbia","2016A000259","Persons in couple families with children","Food insecure, marginal","Number of persons","Number","223","thousands","3","v1288005610","13.8.2.1","95","E","","","0"
"2021","British Columbia","2016A000259","Persons in couple families with children","Food insecure, marginal","Percentage of persons","Percent","239","units","0","v1288005611","13.8.2.2","5.7","E","","","1"
"2021","British Columbia","2016A000259","Persons in couple families with children","Food insecure, moderate or severe","Number of persons","Number","223","thousands","3","v1288005612","13.8.3.1","226","D","","","0"
"2021","British Columbia","2016A000259","Persons in couple families with children","Food insecure, moderate or severe","Percentage of persons","Percent","239","units","0","v1288005613","13.8.3.2","13.5","D","","","1"
"2021","British Columbia","2016A000259","Persons in couple families with children","Food insecure, moderate","Number of persons","Number","223","thousands","3","v1288005614","13.8.4.1","184","D","","","0"
"2021","British Columbia","2016A000259","Persons in couple families with children","Food insecure, moderate","Percentage of persons","Percent","239","units","0","v1288005615","13.8.4.2","11.0","D","","","1"
"2021","British Columbia","2016A000259","Persons in couple families with children","Food insecure, severe","Number of persons","Number","223","thousands","3","v1288005616","13.8.5.1","42","E","","","0"
"2021","British Columbia","2016A000259","Persons in couple families with children","Food insecure, severe","Percentage of persons","Percent","239","units","0","v1288005617","13.8.5.2","2.5","E","","","1"
"2021","British Columbia","2016A000259","Persons in couple families with other relatives","Food secure","Number of persons","Number","223","thousands","3","v1288005618","13.9.1.1","451","C","","","0"
"2021","British Columbia","2016A000259","Persons in couple families with other relatives","Food secure","Percentage of persons","Percent","239","units","0","v1288005619","13.9.1.2","84.7","B","","","1"
"2021","British Columbia","2016A000259","Persons in couple families with other relatives","Food insecure","Number of persons","Number","223","thousands","3","v1529611768","13.9.6.1","81","E","","","0"
"2021","British Columbia","2016A000259","Persons in couple families with other relatives","Food insecure","Percentage of persons","Percent","239","units","0","v1529611769","13.9.6.2","15.3","E","","","1"
"2021","British Columbia","2016A000259","Persons in couple families with other relatives","Food insecure, marginal","Number of persons","Number","223","thousands","3","v1288005620","13.9.2.1","","F","","","0"
"2021","British Columbia","2016A000259","Persons in couple families with other relatives","Food insecure, marginal","Percentage of persons","Percent","239","units","0","v1288005621","13.9.2.2","","F","","","1"
"2021","British Columbia","2016A000259","Persons in couple families with other relatives","Food insecure, moderate or severe","Number of persons","Number","223","thousands","3","v1288005622","13.9.3.1","53","E","","","0"
"2021","British Columbia","2016A000259","Persons in couple families with other relatives","Food insecure, moderate or severe","Percentage of persons","Percent","239","units","0","v1288005623","13.9.3.2","9.9","E","","","1"
"2021","British Columbia","2016A000259","Persons in couple families with other relatives","Food insecure, moderate","Number of persons","Number","223","thousands","3","v1288005624","13.9.4.1","44","E","","","0"
"2021","British Columbia","2016A000259","Persons in couple families with other relatives","Food insecure, moderate","Percentage of persons","Percent","239","units","0","v1288005625","13.9.4.2","8.3","E","","","1"
"2021","British Columbia","2016A000259","Persons in couple families with other relatives","Food insecure, severe","Number of persons","Number","223","thousands","3","v1288005626","13.9.5.1","","F","","","0"
"2021","British Columbia","2016A000259","Persons in couple families with other relatives","Food insecure, severe","Percentage of persons","Percent","239","units","0","v1288005627","13.9.5.2","","F","","","1"
"2021","British Columbia","2016A000259","Persons in lone-parent families","Food secure","Number of persons","Number","223","thousands","3","v1288005628","13.10.1.1","116","D","","","0"
"2021","British Columbia","2016A000259","Persons in lone-parent families","Food secure","Percentage of persons","Percent","239","units","0","v1288005629","13.10.1.2","62.7","C","","","1"
"2021","British Columbia","2016A000259","Persons in lone-parent families","Food insecure","Number of persons","Number","223","thousands","3","v1529611770","13.10.6.1","69","E","","","0"
"2021","British Columbia","2016A000259","Persons in lone-parent families","Food insecure","Percentage of persons","Percent","239","units","0","v1529611771","13.10.6.2","37.3","D","","","1"
"2021","British Columbia","2016A000259","Persons in lone-parent families","Food insecure, marginal","Number of persons","Number","223","thousands","3","v1288005630","13.10.2.1","","F","","","0"
"2021","British Columbia","2016A000259","Persons in lone-parent families","Food insecure, marginal","Percentage of persons","Percent","239","units","0","v1288005631","13.10.2.2","","F","","","1"
"2021","British Columbia","2016A000259","Persons in lone-parent families","Food insecure, moderate or severe","Number of persons","Number","223","thousands","3","v1288005632","13.10.3.1","53","E","","","0"
"2021","British Columbia","2016A000259","Persons in lone-parent families","Food insecure, moderate or severe","Percentage of persons","Percent","239","units","0","v1288005633","13.10.3.2","28.8","E","","","1"
"2021","British Columbia","2016A000259","Persons in lone-parent families","Food insecure, moderate","Number of persons","Number","223","thousands","3","v1288005634","13.10.4.1","36","E","","","0"
"2021","British Columbia","2016A000259","Persons in lone-parent families","Food insecure, moderate","Percentage of persons","Percent","239","units","0","v1288005635","13.10.4.2","19.6","E","","","1"
"2021","British Columbia","2016A000259","Persons in lone-parent families","Food insecure, severe","Number of persons","Number","223","thousands","3","v1288005636","13.10.5.1","17","E","","","0"
"2021","British Columbia","2016A000259","Persons in lone-parent families","Food insecure, severe","Percentage of persons","Percent","239","units","0","v1288005637","13.10.5.2","9.2","E","","","1"
"2021","British Columbia","2016A000259","Persons in male lone-parent families","Food secure","Number of persons","Number","223","thousands","3","v1288005638","13.11.1.1","25","E","","","0"
"2021","British Columbia","2016A000259","Persons in male lone-parent families","Food secure","Percentage of persons","Percent","239","units","0","v1288005639","13.11.1.2","66.5","D","","","1"
"2021","British Columbia","2016A000259","Persons in male lone-parent families","Food insecure","Number of persons","Number","223","thousands","3","v1529611772","13.11.6.1","","F","","","0"
"2021","British Columbia","2016A000259","Persons in male lone-parent families","Food insecure","Percentage of persons","Percent","239","units","0","v1529611773","13.11.6.2","33.5","E","","","1"
"2021","British Columbia","2016A000259","Persons in male lone-parent families","Food insecure, marginal","Number of persons","Number","223","thousands","3","v1288005640","13.11.2.1","","F","","","0"
"2021","British Columbia","2016A000259","Persons in male lone-parent families","Food insecure, marginal","Percentage of persons","Percent","239","units","0","v1288005641","13.11.2.2","","F","","","1"
"2021","British Columbia","2016A000259","Persons in male lone-parent families","Food insecure, moderate or severe","Number of persons","Number","223","thousands","3","v1288005642","13.11.3.1","","F","","","0"
"2021","British Columbia","2016A000259","Persons in male lone-parent families","Food insecure, moderate or severe","Percentage of persons","Percent","239","units","0","v1288005643","13.11.3.2","","F","","","1"
"2021","British Columbia","2016A000259","Persons in male lone-parent families","Food insecure, moderate","Number of persons","Number","223","thousands","3","v1288005644","13.11.4.1","","F","","","0"
"2021","British Columbia","2016A000259","Persons in male lone-parent families","Food insecure, moderate","Percentage of persons","Percent","239","units","0","v1288005645","13.11.4.2","","F","","","1"
"2021","British Columbia","2016A000259","Persons in male lone-parent families","Food insecure, severe","Number of persons","Number","223","thousands","3","v1288005646","13.11.5.1","","F","","","0"
"2021","British Columbia","2016A000259","Persons in male lone-parent families","Food insecure, severe","Percentage of persons","Percent","239","units","0","v1288005647","13.11.5.2","","F","","","1"
"2021","British Columbia","2016A000259","Persons in female lone-parent families","Food secure","Number of persons","Number","223","thousands","3","v1288005648","13.12.1.1","92","D","","","0"
"2021","British Columbia","2016A000259","Persons in female lone-parent families","Food secure","Percentage of persons","Percent","239","units","0","v1288005649","13.12.1.2","61.8","D","","","1"
"2021","British Columbia","2016A000259","Persons in female lone-parent families","Food insecure","Number of persons","Number","223","thousands","3","v1529611774","13.12.6.1","57","E","","","0"
"2021","British Columbia","2016A000259","Persons in female lone-parent families","Food insecure","Percentage of persons","Percent","239","units","0","v1529611775","13.12.6.2","38.2","D","","","1"
"2021","British Columbia","2016A000259","Persons in female lone-parent families","Food insecure, marginal","Number of persons","Number","223","thousands","3","v1288005650","13.12.2.1","","F","","","0"
"2021","British Columbia","2016A000259","Persons in female lone-parent families","Food insecure, marginal","Percentage of persons","Percent","239","units","0","v1288005651","13.12.2.2","","F","","","1"
"2021","British Columbia","2016A000259","Persons in female lone-parent families","Food insecure, moderate or severe","Number of persons","Number","223","thousands","3","v1288005652","13.12.3.1","46","E","","","0"
"2021","British Columbia","2016A000259","Persons in female lone-parent families","Food insecure, moderate or severe","Percentage of persons","Percent","239","units","0","v1288005653","13.12.3.2","30.7","E","","","1"
"2021","British Columbia","2016A000259","Persons in female lone-parent families","Food insecure, moderate","Number of persons","Number","223","thousands","3","v1288005654","13.12.4.1","31","E","","","0"
"2021","British Columbia","2016A000259","Persons in female lone-parent families","Food insecure, moderate","Percentage of persons","Percent","239","units","0","v1288005655","13.12.4.2","20.9","E","","","1"
"2021","British Columbia","2016A000259","Persons in female lone-parent families","Food insecure, severe","Number of persons","Number","223","thousands","3","v1288005656","13.12.5.1","15","E","","","0"
"2021","British Columbia","2016A000259","Persons in female lone-parent families","Food insecure, severe","Percentage of persons","Percent","239","units","0","v1288005657","13.12.5.2","9.8","E","","","1"
"2021","British Columbia","2016A000259","Persons in other non-elderly families","Food secure","Number of persons","Number","223","thousands","3","v1288005658","13.13.1.1","360","D","","","0"
"2021","British Columbia","2016A000259","Persons in other non-elderly families","Food secure","Percentage of persons","Percent","239","units","0","v1288005659","13.13.1.2","84.3","B","","","1"
"2021","British Columbia","2016A000259","Persons in other non-elderly families","Food insecure","Number of persons","Number","223","thousands","3","v1529611776","13.13.6.1","67","E","","","0"
"2021","British Columbia","2016A000259","Persons in other non-elderly families","Food insecure","Percentage of persons","Percent","239","units","0","v1529611777","13.13.6.2","15.7","E","","","1"
"2021","British Columbia","2016A000259","Persons in other non-elderly families","Food insecure, marginal","Number of persons","Number","223","thousands","3","v1288005660","13.13.2.1","","F","","","0"
"2021","British Columbia","2016A000259","Persons in other non-elderly families","Food insecure, marginal","Percentage of persons","Percent","239","units","0","v1288005661","13.13.2.2","","F","","","1"
"2021","British Columbia","2016A000259","Persons in other non-elderly families","Food insecure, moderate or severe","Number of persons","Number","223","thousands","3","v1288005662","13.13.3.1","41","E","","","0"
"2021","British Columbia","2016A000259","Persons in other non-elderly families","Food insecure, moderate or severe","Percentage of persons","Percent","239","units","0","v1288005663","13.13.3.2","9.5","E","","","1"
"2021","British Columbia","2016A000259","Persons in other non-elderly families","Food insecure, moderate","Number of persons","Number","223","thousands","3","v1288005664","13.13.4.1","27","E","","","0"
"2021","British Columbia","2016A000259","Persons in other non-elderly families","Food insecure, moderate","Percentage of persons","Percent","239","units","0","v1288005665","13.13.4.2","6.3","E","","","1"
"2021","British Columbia","2016A000259","Persons in other non-elderly families","Food insecure, severe","Number of persons","Number","223","thousands","3","v1288005666","13.13.5.1","","F","","","0"
"2021","British Columbia","2016A000259","Persons in other non-elderly families","Food insecure, severe","Percentage of persons","Percent","239","units","0","v1288005667","13.13.5.2","","F","","","1"
"2021","British Columbia","2016A000259","Persons not in an economic family","Food secure","Number of persons","Number","223","thousands","3","v1288005668","13.14.1.1","766","B","","","0"
"2021","British Columbia","2016A000259","Persons not in an economic family","Food secure","Percentage of persons","Percent","239","units","0","v1288005669","13.14.1.2","79.4","B","","","1"
"2021","British Columbia","2016A000259","Persons not in an economic family","Food insecure","Number of persons","Number","223","thousands","3","v1529611778","13.14.6.1","199","D","","","0"
"2021","British Columbia","2016A000259","Persons not in an economic family","Food insecure","Percentage of persons","Percent","239","units","0","v1529611779","13.14.6.2","20.6","D","","","1"
"2021","British Columbia","2016A000259","Persons not in an economic family","Food insecure, marginal","Number of persons","Number","223","thousands","3","v1288005670","13.14.2.1","56","E","","","0"
"2021","British Columbia","2016A000259","Persons not in an economic family","Food insecure, marginal","Percentage of persons","Percent","239","units","0","v1288005671","13.14.2.2","5.8","E","","","1"
"2021","British Columbia","2016A000259","Persons not in an economic family","Food insecure, moderate or severe","Number of persons","Number","223","thousands","3","v1288005672","13.14.3.1","143","D","","","0"
"2021","British Columbia","2016A000259","Persons not in an economic family","Food insecure, moderate or severe","Percentage of persons","Percent","239","units","0","v1288005673","13.14.3.2","14.8","D","","","1"
"2021","British Columbia","2016A000259","Persons not in an economic family","Food insecure, moderate","Number of persons","Number","223","thousands","3","v1288005674","13.14.4.1","71","D","","","0"
"2021","British Columbia","2016A000259","Persons not in an economic family","Food insecure, moderate","Percentage of persons","Percent","239","units","0","v1288005675","13.14.4.2","7.3","D","","","1"
"2021","British Columbia","2016A000259","Persons not in an economic family","Food insecure, severe","Number of persons","Number","223","thousands","3","v1288005676","13.14.5.1","72","D","","","0"
"2021","British Columbia","2016A000259","Persons not in an economic family","Food insecure, severe","Percentage of persons","Percent","239","units","0","v1288005677","13.14.5.2","7.5","D","","","1"
"2021","British Columbia","2016A000259","Elderly persons not in an economic family","Food secure","Number of persons","Number","223","thousands","3","v1288005678","13.15.1.1","268","C","","","0"
"2021","British Columbia","2016A000259","Elderly persons not in an economic family","Food secure","Percentage of persons","Percent","239","units","0","v1288005679","13.15.1.2","89.7","A","","","1"
"2021","British Columbia","2016A000259","Elderly persons not in an economic family","Food insecure","Number of persons","Number","223","thousands","3","v1529611780","13.15.6.1","31","D","","","0"
"2021","British Columbia","2016A000259","Elderly persons not in an economic family","Food insecure","Percentage of persons","Percent","239","units","0","v1529611781","13.15.6.2","10.3","D","","","1"
"2021","British Columbia","2016A000259","Elderly persons not in an economic family","Food insecure, marginal","Number of persons","Number","223","thousands","3","v1288005680","13.15.2.1","","F","","","0"
"2021","British Columbia","2016A000259","Elderly persons not in an economic family","Food insecure, marginal","Percentage of persons","Percent","239","units","0","v1288005681","13.15.2.2","3.3","E","","","1"
"2021","British Columbia","2016A000259","Elderly persons not in an economic family","Food insecure, moderate or severe","Number of persons","Number","223","thousands","3","v1288005682","13.15.3.1","21","D","","","0"
"2021","British Columbia","2016A000259","Elderly persons not in an economic family","Food insecure, moderate or severe","Percentage of persons","Percent","239","units","0","v1288005683","13.15.3.2","7.0","D","","","1"
